,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
F7_theta_beta_ratio,0.24674775251189845,0.19196192490745637,-0.016922263352723427,-0.4485986250661026,0.47355896351136967,0.05118984664198837,0.07112638815441566,-0.1404019037546272,-0.4374405076679006,0.34299312533051296,0.23363299841353782,0.20909571655208883,0.027815970386039134,-0.3287149656266526,0.7004759386567954,0.02014806980433633,0.09476467477525119,-0.09894235854045479,-0.40290851401374933,0.4796404019037546,0.13717609730301428,0.22628239026969857,0.041089370703331574,-0.264304600740349,0.49063987308302487,-0.1333685880486515,-0.0873611845584347,-0.16626123744050766,-0.4026969857218403,0.37329455314648335,0.0195134849286092,0.07213114754098361,-0.03691168693812798,-0.22305658381808566,0.351718667371761,-0.15023796932839767,-0.09381279746166049,-0.2178741406663141,-0.3390269698572184,0.31448968799576943,-0.01491274457958752,0.05309360126916975,-0.1212585933368588,-0.1908514013749339,0.206081438392385,-0.09000528820729772,-0.008778424114225278,-0.1612374405076679,-0.34664198836594395,0.22771020624008462,0.39518773135906926,0.4163934426229508,0.17990481226864094,-0.5270756213643575,1.0,0.02464304600740349,0.06382866208355367,-0.09814912744579588,-0.5400317292437864,0.48783712321523004,0.1561078794288736,0.1810153358011634,0.011898466419883659,-0.3287149656266526,0.47514542570068746,-0.11998942358540454,-0.12321523003701745,-0.11581173982020095,-0.5835007932310946,0.45214172395557906,0.05029085140137493,0.027022739291380223,-0.08064516129032258,-0.37022739291380224,0.3252776308831306,-0.06679005817028028,-0.09439450026441036,-0.11401374933897408,-0.38635642517186675,0.28413537810682177,0.20883130618720253,0.26187202538339505,0.059280803807509254,-0.343204653622422,0.6499735589635114,-0.017556848228450557,0.16694870438921205,-0.11216287678476997,-0.22527763088313063,0.412374405076679,0.08127974616604972,0.1387625594923321,-0.05780010576414595,-0.2013749338974088,0.38540454785827605
F8_delta_power,0.1605499735589635,0.10661025912215759,-0.09397144368059228,0.003966155473294554,0.14420941300898996,0.5175039661554733,0.3026969857218403,0.10512956107879429,0.12157588577472236,0.23923849814912745,0.1843997884717081,0.020518244315177157,-0.1632469592808038,0.01491274457958752,0.04034902168164992,0.7175039661554733,0.33061872025383393,0.006398730830248546,0.10438921205711264,0.35579058699101007,0.212374405076679,0.1363299841353781,-0.14362771020624007,0.11147540983606558,0.09888947646747752,0.6336858804865151,0.27662612374405077,-0.0025912215758857747,0.15838180856689582,0.17255420412480169,0.12511898466419882,0.026599682707562137,-0.16425171866737176,0.030301427815970387,0.07234267583289265,0.564304600740349,0.31464833421470123,-0.11993654151242729,0.06969857218402961,0.2968799576943416,0.29481755684822847,0.3268112109994712,0.05579058699101005,0.11068217874140666,0.19962982548915917,0.45404547858276045,0.34881015335801163,0.025118984664198835,0.025859333685880486,0.3722369116869381,0.28498149127445793,0.2593336858804865,0.061501850872554206,0.18799576943416182,0.02464304600740349,1.0,0.7859862506610259,0.38191433104177686,0.3745637228979376,0.5538339502908514,0.19069275515600212,0.20708619777895293,0.047964040190375465,0.06329984135378107,0.17948175568482286,0.6554204124801692,0.40629296668429404,0.11665785298783712,0.19058699101004759,0.3120571126388154,0.08699101004759387,0.0804865150713908,0.035430988894764676,0.1452141723955579,0.012004230565838181,0.5363299841353781,0.31940772078265467,0.11195134849286092,0.2667900581702803,0.20624008461131677,0.15684822845055527,0.08175568482284505,-0.1103648863035431,0.03622421998942359,0.10290851401374934,0.582337387625595,0.2549444738233739,-0.13558963511369646,0.12897937599153886,0.12199894235854046,0.10343733474352194,0.07107350608143839,-0.2257006874669487,-0.024219989423585404,0.12162876784769963
F8_theta_power,0.24743521946060285,0.35050237969328396,0.17895293495505024,0.1731887890005288,0.2243786356425172,0.5611845584346906,0.5676361713379164,0.39254362771020623,0.23833950290851402,0.35647805393971443,0.149497620306716,0.2398202009518773,0.07884717080909572,0.16726599682707563,0.14378635642517187,0.6314119513484928,0.5529349550502379,0.22755156002115282,0.23548387096774193,0.4426229508196721,0.21824431517715495,0.37466948704389214,-0.10898995240613432,0.14933897408778424,0.2619249074563723,0.551718667371761,0.48260179799048125,0.03654151242728715,0.19814912744579588,0.3350079323109466,0.21607615018508725,0.28164992067689054,-0.06858804865150714,0.1390269698572184,0.21745108408249603,0.47493389740877845,0.5304071919619249,-0.0019037546271813855,0.20787942887361185,0.369169751454257,0.3169751454257007,0.36033844526705444,0.19428873611845585,0.07948175568482284,0.257006874669487,0.4445795875198308,0.4514013749338974,0.17207826546800634,0.046906398730830245,0.4265468006345849,0.12506610259122158,0.4076679005817028,0.3322051824431518,0.27974616604970914,0.06382866208355367,0.7859862506610259,1.0,0.6901639344262295,0.4769434161819143,0.6647805393971443,0.13839238498149128,0.3436805922792173,0.23500793231094658,0.1180327868852459,0.23992596509783184,0.43236382866208356,0.4823373876255949,0.21232152300370175,0.18952934955050238,0.4058170280274987,0.20428344791115813,0.325965097831835,0.2953463775780011,0.2167107350608144,0.2006874669487044,0.5525647805393972,0.4511369645690111,0.23315705975674247,0.333474352194606,0.2827075621364358,0.19011105235325224,0.292702273929138,0.09159175039661555,0.1641988365943945,0.18387096774193548,0.5622950819672131,0.45906927551560023,-0.03574828133262824,0.2187202538339503,0.24627181385510313,0.1970386039132734,0.2853516657852988,-0.07905869910100476,0.09925965097831835,0.2061872025383395
F8_alpha_power,0.2779481755684823,0.39323109465891065,0.41782125859333685,0.23051295610787942,0.1621893178212586,0.4766261237440508,0.5609201480698044,0.6319407720782655,0.34960338445267053,0.23220518244315178,0.13844526705446852,0.17958751983077736,0.4390269698572184,0.2771020624008461,-0.05727128503437335,0.4129032258064516,0.47250132205182444,0.6589635113696457,0.41602326811211,0.11840296139608672,0.1074034902168165,0.2372818614489688,0.2664727657324167,0.1866737176097303,0.013907985193019567,0.32998413537810684,0.39825489159175037,0.3891591750396616,0.3582760444209413,0.023585404547858277,0.2525647805393971,0.34759386567953465,0.3981491274457959,0.30290851401374935,0.035325224748810155,0.3781597038603913,0.5610259122157588,0.4949762030671602,0.47139079851930193,0.09312533051295611,0.27128503437334744,0.27414066631411954,0.30232681121099947,0.12231623479640402,0.1014806980433633,0.3780010576414595,0.4397673188789,0.4318878900052882,0.2721840296139609,0.2241142252776309,-0.030089899524061343,0.22268640930724484,0.4815970386039133,0.2968799576943416,-0.09814912744579588,0.38191433104177686,0.6901639344262295,1.0,0.613167636171338,0.240772078265468,0.05642517186673718,0.2358011634056055,0.523955579058699,0.17720782654680065,0.004600740349021682,0.2967741935483871,0.4481755684822845,0.6352723426758329,0.36948704389212056,0.17096774193548386,0.33268112109994713,0.40978318350079324,0.5945002644103649,0.2943416181914331,0.181544156530936,0.3881544156530936,0.4378635642517187,0.5279217345319936,0.46118455843469064,0.10132205182443152,0.20423056583818086,0.23892120571126388,0.45457429931253307,0.3293495505023797,-0.11882601797990482,0.39132734003172925,0.30909571655208884,0.41554732945531464,0.3870438921205711,-0.07815970386039132,0.1872025383395029,0.27419354838709675,0.3263881544156531,0.29910100475938656,-0.041618191433104176
F8_beta_power,0.043204653622422,0.18254891591750397,0.3734003172924379,0.5758328926493919,-0.22453728186144897,0.18524590163934426,0.27757800105764147,0.4756742464304601,0.6592808038075093,-0.2047065044949762,0.12765732416710734,0.21623479640401905,0.3190904283447911,0.5954521417239556,-0.4215230037017451,0.31618191433104176,0.37350608143839237,0.41840296139608674,0.7483342147012163,-0.27678476996298257,0.1518244315177155,0.18471708090957165,0.06583818085668958,0.5112638815441566,-0.2681121099947118,0.3950819672131147,0.3527763088313062,0.23199365415124273,0.6608672659968271,-0.3488630354309889,0.3463246959280804,0.3304600740349022,0.23046007403490218,0.5216287678476996,-0.20497091485986252,0.3116869381279746,0.33955579058699104,0.29011105235325224,0.5885774722369117,-0.26520359598096244,0.3282919090428345,0.26552088841882604,0.2923320994182972,0.3961924907456372,-0.10512956107879429,0.2473823373876256,0.22670544685351665,0.2855631940772078,0.4325753569539926,-0.10248545742993126,0.029613960867265997,0.1378106821787414,0.25420412480169224,0.6644103648863036,-0.5400317292437864,0.3745637228979376,0.4769434161819143,0.613167636171338,1.0,-0.2685351665785299,0.15896351136964568,0.24108937070333156,0.38810153358011634,0.4349550502379693,-0.11734531993654151,0.26530936012691697,0.30465362242199895,0.29317821258593335,0.6123215230037018,-0.23067160232681122,0.26980433632998413,0.32131147540983607,0.4139079851930196,0.5908514013749339,-0.14933897408778424,0.19238498149127445,0.20370174510840824,0.24188260179799048,0.5693283976731888,-0.3262295081967213,0.15193019566367003,0.1817028027498678,0.2854574299312533,0.6439450026441037,-0.46076150185087256,0.34098360655737703,0.14579587519830778,0.24881015335801163,0.6108937070333157,-0.41797990481226865,0.26784769962982546,0.25288207297726073,0.22601797990481226,0.5395029085140137,-0.3360126916975145
F8_theta_beta_ratio,0.19116869381279747,0.20624008461131677,-0.12152300370174511,-0.2803807509254363,0.4244843997884717,0.4535695399259651,0.39254362771020623,0.05002644103648863,-0.20163934426229507,0.5064516129032258,0.04896879957694342,0.0733474352194606,-0.18228450555261766,-0.28186144896879956,0.4774193548387097,0.4508725542041248,0.3054997355896351,-0.10639873083024855,-0.3415653093601269,0.7161290322580646,0.09984135378106822,0.2671602326811211,-0.16234796404019036,-0.24257006874669487,0.47731359069275514,0.2765732416710735,0.22337387625594923,-0.13643574828133262,-0.2959809624537282,0.606292966684294,-0.03865679534637758,0.05536753040719196,-0.281332628239027,-0.22702273929138023,0.3605499735589635,0.32818614489687997,0.30528820729772604,-0.24188260179799048,-0.23818085668958222,0.6132734003172924,0.04262295081967213,0.18635642517186674,-0.04182971972501322,-0.22332099418297197,0.3607615018508726,0.3239555790586991,0.33262823902696986,-0.06250661025912216,-0.2762030671602327,0.5606028556319408,0.09360126916975145,0.32295081967213113,0.12427287149656266,-0.17408778424114224,0.48783712321523004,0.5538339502908514,0.6647805393971443,0.240772078265468,-0.2685351665785299,1.0,0.006768905341089371,0.1919090428344791,-0.07006874669487044,-0.17366472765732416,0.33400317292437864,0.23796932839767318,0.27260708619777896,-0.017609730301427817,-0.24849286092014808,0.599576943416182,-0.06562665256478054,0.05298783712321523,-0.06234796404019038,-0.19931253305129562,0.2583818085668958,0.45325224748810156,0.3285034373347435,0.034479111581173984,-0.0896351136964569,0.5786356425171867,0.06731887890005288,0.17398202009518773,-0.15319936541512427,-0.32696985721840294,0.5641459545214172,0.37297726070861975,0.4212585933368588,-0.20074034902168164,-0.2493918561607615,0.6207297726070862,-0.004389212057112639,0.12305658381808567,-0.25092543627710207,-0.28783712321523003,0.4561078794288736
T7_delta_power,0.38487572712850343,0.34182971972501325,0.28778424114225276,0.18455843469063987,0.22501322051824432,0.15758857747223692,0.1417239555790587,0.11311475409836065,0.10481226864093073,0.15378106821787413,0.5217874140666314,0.38122686409307244,0.19175039661554732,0.13786356425171867,0.28027498677948176,0.30021152829190906,0.1923320994182972,0.012850343733474353,0.0866737176097303,0.19767318878900053,0.6061872025383395,0.42184029613960866,0.21565309360126916,0.2535695399259651,0.21041776837652035,0.27821258593336856,0.054785827604442096,-0.03733474352194606,0.046641988365943944,-0.006768905341089371,0.708937070333157,0.428397673188789,0.15367530407191962,0.27546271813855105,0.21591750396615547,0.21422527763088314,0.09095716552088842,0.01718667371760973,0.13802221047065044,-0.018244315177154944,0.6235854045478583,0.45293495505023795,0.34611316763617134,0.370174510840825,0.09989423585404549,0.28968799576943416,0.18387096774193548,0.09249074563722898,0.025753569539925966,0.12453728186144897,0.42993125330512955,0.43934426229508194,0.359439450026441,0.2257006874669487,0.1561078794288736,0.19069275515600212,0.13839238498149128,0.05642517186673718,0.15896351136964568,0.006768905341089371,1.0,0.7980433632998414,0.5167107350608143,0.2231623479640402,0.6124801692226335,0.24891591750396616,0.18540454785827604,0.14754098360655737,0.1514013749338974,0.12686409307244845,0.6084082496033845,0.43437334743521944,0.30544685351665785,0.24463246959280804,0.22855631940772078,0.14881015335801162,0.040084611316763614,0.022686409307244845,0.054838709677419356,-0.053939714436805924,0.6062400846113167,0.35526176626123745,0.16213643574828132,0.1454785827604442,0.24727657324167107,0.32554204124801694,0.13886832363828663,0.04373347435219461,0.18016922263352722,-0.01639344262295082,0.6472765732416711,0.4388154415653094,0.145637228979376,0.2343204653622422,0.16181914331041777
T7_theta_power,0.2978318350079323,0.4585404547858276,0.3872025383395029,0.32321523003701746,0.22728714965626653,0.1948704389212057,0.3226335272342676,0.230830248545743,0.18857747223691168,0.21602326811211,0.4301427815970386,0.6273400317292438,0.31956636700158647,0.30481226864093075,0.38233738762559494,0.39090428344791117,0.45711263881544156,0.12115282919090428,0.14680063458487572,0.3817028027498678,0.5273929138022211,0.6858276044420941,0.12162876784769963,0.34865150713907983,0.3657324167107351,0.2962453728186145,0.3013220518244315,-0.08524590163934426,0.09640401903754627,0.185193019566367,0.69613960867266,0.7066631411951348,0.18286620835536754,0.4007932310946589,0.38810153358011634,0.31269169751454257,0.3758857747223691,0.02236911686938128,0.19962982548915917,0.2031200423056584,0.6187731359069275,0.6562136435748281,0.4347964040190375,0.36874669487043893,0.2619777895293495,0.405076679005817,0.3920148069804336,0.18662083553675304,0.00967741935483871,0.3363828662083554,0.2781068217874141,0.618244315177155,0.5232681121099947,0.4154415653093601,0.1810153358011634,0.20708619777895293,0.3436805922792173,0.2358011634056055,0.24108937070333156,0.1919090428344791,0.7980433632998414,1.0,0.6300898995240614,0.42548915917503966,0.6571126388154416,0.2392913802221047,0.37794817556848226,0.2102062400846113,0.17435219460602855,0.28741406663141195,0.6224748810153358,0.6901639344262295,0.492702273929138,0.38461131676361715,0.38693812797461663,0.3163934426229508,0.26076150185087255,0.13400317292437863,0.16679005817028028,0.0802221047065045,0.5278688524590164,0.6156002115282919,0.2869381279746166,0.29830777366472766,0.35917503966155473,0.4512956107879429,0.4297726070861978,0.04484399788471708,0.2634056054997356,0.16969857218402962,0.6393971443680593,0.6850343733474352,0.24569011105235325,0.39444738233738763,0.2721311475409836
T7_alpha_power,0.1850872554204125,0.35742993125330513,0.593918561607615,0.23992596509783184,0.18090957165520888,0.14690639873083025,0.2740877842411423,0.5042305658381808,0.22014806980433632,0.12808038075092543,0.2391856160761502,0.4453728186144897,0.7214172395557906,0.3563722897937599,0.09862506610259122,0.26573241671073505,0.41782125859333685,0.5808038075092543,0.349286092014807,0.10200951877313591,0.31554732945531466,0.3990481226864093,0.6086726599682708,0.3030142781597039,0.025700687466948705,0.15933368588048652,0.25473294553146486,0.4025912215758858,0.29910100475938656,-0.08730830248545743,0.5088313061872025,0.5153358011634056,0.7131147540983607,0.46652564780539396,0.035272342675832895,0.18831306187202537,0.41554732945531464,0.5949762030671603,0.4512956107879429,-0.041565309360126916,0.4200423056583818,0.43654151242728717,0.6070861977789529,0.3775251189846642,0.007985193019566367,0.2596509783183501,0.3903225806451613,0.5184029613960868,0.25594923320994184,0.14923320994182973,0.13278688524590163,0.39291380222104705,0.7319407720782655,0.3877842411422528,0.011898466419883659,0.047964040190375465,0.23500793231094658,0.523955579058699,0.38810153358011634,-0.07006874669487044,0.5167107350608143,0.6300898995240614,1.0,0.4010576414595452,0.22459016393442624,0.20290851401374935,0.3874140666314119,0.6310417768376521,0.34114225277630883,0.11195134849286092,0.5362242199894236,0.5420412480169222,0.7798519301956637,0.441988365943945,0.15309360126916974,0.24933897408778424,0.3270227392913802,0.49836065573770494,0.40729772607086195,-0.03855103120042306,0.323320994182972,0.4161290322580645,0.675251189846642,0.3941300898995241,0.006927551560021153,0.3137493389740878,0.25346377578001056,0.5877313590692755,0.4760444209413009,-0.161660497091486,0.4581702802749868,0.44098360655737706,0.6928080380750925,0.4879428873611846,-0.06901110523532522
T7_beta_power,0.02601797990481227,0.16604970914859862,0.38556319407720785,0.51602326811211,-0.16329984135378106,-0.011634056054997356,0.15071390798519302,0.29989423585404545,0.3880486515071391,-0.12797461660497092,0.15362242199894235,0.41988365943945005,0.3559492332099418,0.5638286620835536,-0.13654151242728715,0.2301427815970386,0.3655737704918033,0.32051824431517717,0.46308831306187204,-0.01850872554204125,0.22966684294024325,0.3586991010047594,0.2178741406663141,0.6062400846113167,-0.20248545742993126,0.09370703331570597,0.26092014806980435,0.22480169222633528,0.48323638286620835,-0.25118984664198835,0.3017451084082496,0.4175039661554733,0.2811739820200952,0.6126388154415653,-0.1938127974616605,0.17440507667900582,0.2453728186144897,0.19968270756213644,0.4849286092014807,-0.1974616604970915,0.23289264939185617,0.31216287678476995,0.3446853516657853,0.526969857218403,-0.17408778424114224,0.19037546271813854,0.21607615018508725,0.30491803278688523,0.4219460602855632,-0.09254362771020624,0.046536224219989424,0.1866737176097303,0.27741935483870966,0.5847170809095716,-0.3287149656266526,0.06329984135378107,0.1180327868852459,0.17720782654680065,0.4349550502379693,-0.17366472765732416,0.2231623479640402,0.42548915917503966,0.4010576414595452,1.0,-0.33775780010576417,0.10412480169222633,0.2354309888947647,0.18699101004759386,0.43278688524590164,-0.0678476996298255,0.1165520888418826,0.25267054468535166,0.3051295610787943,0.5471708090957166,-0.17525118984664198,0.06922263352723426,0.17345319936541512,0.19413008989952407,0.32305658381808566,-0.09370703331570597,0.16827075621364357,0.33194077207826544,0.29524061343204655,0.5231094658910629,-0.18059227921734533,0.27937599153886833,0.250502379693284,0.22184029613960868,0.4659439450026441,-0.20639873083024854,0.28836594394500265,0.3761501850872554,0.4109994711792702,0.5925965097831835,-0.295134849286092
T7_theta_beta_ratio,0.26478053939714435,0.289053410893707,0.013960867265996827,-0.09333685880486516,0.3442622950819672,0.185193019566367,0.1931253305129561,-0.06398730830248546,-0.14309888947646748,0.33151771549444736,0.30787942887361186,0.2608143839238498,-0.0817028027498678,-0.17662612374405076,0.5199894235854046,0.2094130089899524,0.14457958751983077,-0.21618191433104178,-0.2117398202009519,0.4054468535166579,0.38968799576943414,0.4053939714436806,-0.15388683236382866,-0.16361713379164464,0.6024854574299312,0.24394500264410365,0.1239555790586991,-0.3313590692755156,-0.27932310946589106,0.4079851930195664,0.4785298783712322,0.3730830248545743,-0.1561078794288736,-0.11575885774722369,0.6079323109465891,0.14362771020624007,0.12940243257535694,-0.24812268640930724,-0.21353781068217875,0.374034902168165,0.43521946060285566,0.3998413537810682,0.10222104706504495,-0.022897937599153886,0.3974087784241142,0.23437334743521945,0.201216287678477,-0.12363828662083554,-0.3394500264410365,0.4153358011634056,0.2783183500793231,0.4746694870438921,0.23939714436805923,-0.06816499206768906,0.47514542570068746,0.17948175568482286,0.23992596509783184,0.004600740349021682,-0.11734531993654151,0.33400317292437864,0.6124801692226335,0.6571126388154416,0.22459016393442624,-0.33775780010576417,1.0,0.15758857747223692,0.16927551560021153,-0.03886832363828662,-0.18958223162347965,0.33955579058699104,0.5105764145954521,0.4775780010576415,0.17567424643046006,-0.017609730301427817,0.5019037546271814,0.25346377578001056,0.09481755684822846,-0.10111052353252248,-0.10925436277102063,0.17049180327868851,0.38043363299841354,0.31110523532522477,-0.060761501850872555,-0.12236911686938128,0.5347964040190375,0.23532522474881015,0.2354309888947647,-0.2208355367530407,-0.08127974616604972,0.324748810153358,0.429613960867266,0.38730830248545745,-0.17382337387625596,-0.09021681649920676,0.549497620306716
T8_delta_power,0.0923320994182972,0.021998942358540455,-0.011475409836065573,-0.004759386567953464,0.06874669487043893,0.36224219989423584,0.1814383923849815,0.1977260708619778,0.12940243257535694,0.12199894235854046,0.11771549444738234,-0.05917503966155473,-0.08926493918561608,-0.004124801692226335,-0.08709677419354839,0.6462718138551031,0.3285034373347435,0.1787414066631412,0.17398202009518773,0.2519830777366473,0.1609730301427816,0.05018508725542041,-0.09312533051295611,0.06208355367530407,0.06446324695928081,0.6486515071390798,0.4042834479111581,0.14114225277630882,0.2613960867265997,0.16277102062400847,0.12564780539397144,0.0051824431517715494,0.05806451612903226,-0.01787414066631412,0.07831835007932311,0.5353781068217874,0.3722897937599154,0.12152300370174511,0.13172924378635642,0.2239555790586991,0.285193019566367,0.3131676361713379,0.1908514013749339,0.08826017979904813,0.2318878900052882,0.5124272871496562,0.4618191433104178,0.23696456901110524,0.22511898466419883,0.29122157588577474,0.1263881544156531,0.13527234267583288,0.154362771020624,0.25288207297726073,-0.11998942358540454,0.6554204124801692,0.43236382866208356,0.2967741935483871,0.26530936012691697,0.23796932839767318,0.24891591750396616,0.2392913802221047,0.20290851401374935,0.10412480169222633,0.15758857747223692,1.0,0.7859333685880486,0.46964569011105234,0.38482284505552616,0.4815970386039133,0.2301427815970386,0.09698572184029614,0.15177154944473822,0.17535695399259651,-0.021787414066631414,0.5642517186673718,0.43146483342147013,0.26790058170280273,0.31136964569011105,0.1977260708619778,0.1741406663141195,0.016657852987837122,0.04611316763617134,0.1094130089899524,-0.09566367001586462,0.5530407191961925,0.311158117398202,0.08672659968270756,0.1802221047065045,0.12453728186144897,0.05018508725542041,0.04034902168164992,0.0008461131676361713,-0.03807509254362771,0.1029613960867266
T8_theta_power,0.1540983606557377,0.239555790586991,0.2810153358011634,0.16858804865150714,0.1488630354309889,0.37678476996298255,0.39994711792702275,0.5092014806980434,0.24706504494976203,0.22591221575885775,0.12088841882601797,0.1998413537810682,0.1847699629825489,0.19994711792702274,-0.01491274457958752,0.5883659439450026,0.598783712321523,0.41649920676890534,0.3887890005288207,0.2994182971972501,0.2084611316763617,0.29508196721311475,0.018085668958223163,0.1560021152829191,0.19201480698043363,0.6309888947646748,0.7183500793231095,0.29428873611845585,0.4608143839238498,0.27948175568482286,0.20973030142781596,0.2607086197778953,0.17191961924907456,0.18133262823902696,0.153146483342147,0.5545214172395558,0.6867794817556848,0.3005817028027499,0.35071390798519303,0.3189317821258593,0.286409307244844,0.38064516129032255,0.3408249603384453,0.09143310417768377,0.3017451084082496,0.5622421998942359,0.6539397144368059,0.3921734531993654,0.36028556319407723,0.3465362242199894,-0.04241142252776309,0.21285034373347436,0.3585404547858276,0.33934426229508197,-0.12321523003701745,0.40629296668429404,0.4823373876255949,0.4481755684822845,0.30465362242199895,0.27260708619777896,0.18540454785827604,0.37794817556848226,0.3874140666314119,0.2354309888947647,0.16927551560021153,0.7859333685880486,1.0,0.6772078265468007,0.5173453199365415,0.5624008461131677,0.31713379164463246,0.28355367530407194,0.38688524590163936,0.3763088313061872,0.0009518773135906928,0.5784769962982549,0.6313590692755155,0.49148598625066103,0.46599682707562134,0.29349550502379695,0.253146483342147,0.3084082496033845,0.2809624537281861,0.33744050766790057,-0.04378635642517187,0.5893178212585933,0.5882601797990481,0.24648334214701217,0.3540983606557377,0.23495505023796934,0.14219989423585405,0.2617662612374405,0.18233738762559493,0.15029085140137494,0.15737704918032788
T8_alpha_power,0.22332099418297197,0.27128503437334744,0.4180856689582232,0.0842411422527763,0.18043363299841353,0.303648863035431,0.31195134849286094,0.5921734531993654,0.1711792702273929,0.1745637228979376,0.14124801692226335,0.12009518773135906,0.5012691697514543,0.18974087784241142,-0.09048122686409307,0.3363299841353781,0.40957165520888417,0.7465891062929667,0.4282919090428345,-0.004600740349021682,0.13236382866208354,0.13093601269169752,0.531253305129561,0.1453728186144897,-0.07234267583289265,0.2983606557377049,0.4194606028556319,0.6645690111052354,0.47625594923320996,-0.07641459545214173,0.20111052353252248,0.23786356425171867,0.6048122686409307,0.27392913802221047,-0.06308831306187203,0.3302485457429931,0.5399259650978319,0.7300370174510841,0.5001057641459545,0.015230037017451084,0.20571126388154415,0.24230565838180856,0.3419354838709677,0.09434161819143311,0.08931782125859333,0.3615018508725542,0.49439450026441034,0.5406663141195135,0.43252247488101536,0.12337387625594923,0.01940772078265468,0.1621893178212586,0.5273929138022211,0.2560021152829191,-0.11581173982020095,0.11665785298783712,0.21232152300370175,0.6352723426758329,0.29317821258593335,-0.017609730301427817,0.14754098360655737,0.2102062400846113,0.6310417768376521,0.18699101004759386,-0.03886832363828662,0.46964569011105234,0.6772078265468007,1.0,0.5154415653093601,0.2327340031729244,0.34108937070333156,0.2566367001586462,0.5657852987837123,0.3033844526705447,-0.017503966155473293,0.30830248545742994,0.4491274457958752,0.6913273400317292,0.46287678476996297,0.07831835007932311,0.23828662083553676,0.20195663670015865,0.5470121628767848,0.32808038075092544,-0.20200951877313592,0.3569539925965098,0.32400846113167636,0.7069804336329985,0.44701216287678475,-0.10380750925436277,0.1441565309360127,0.19444738233738762,0.54420941300899,0.2666314119513485,-0.10327868852459017
T8_beta_power,-0.07006874669487044,0.017292437863564252,0.2236911686938128,0.3697514542570069,-0.2294553146483342,0.1017451084082496,0.16308831306187202,0.40861977789529347,0.501427815970386,-0.18027498677948176,-0.025066102591221575,0.05700687466948704,0.17340031729243785,0.3051295610787943,-0.32670544685351666,0.27398202009518774,0.29925965097831836,0.35658381808566897,0.5872554204124801,-0.22765732416710735,0.11380222104706504,0.03960867265996827,0.10507667900581703,0.24209413008989952,-0.13120042305658383,0.3998413537810682,0.40460074034902166,0.3292966684294024,0.5895293495505024,-0.22998413537810683,0.17593865679534637,0.14531993654151243,0.1377049180327869,0.3080380750925436,-0.1363299841353781,0.33183500793231097,0.35356953992596507,0.27609730301427815,0.4731359069275516,-0.14087784241142254,0.19159175039661555,0.2106292966684294,0.2316234796404019,0.1488630354309889,0.0585404547858276,0.26303543098889476,0.25822316234796405,0.1958223162347964,0.43733474352194607,-0.08011634056054998,-0.15790586991010047,-0.09312533051295611,0.15092543627710206,0.5010576414595452,-0.5835007932310946,0.19058699101004759,0.18952934955050238,0.36948704389212056,0.6123215230037018,-0.24849286092014808,0.1514013749338974,0.17435219460602855,0.34114225277630883,0.43278688524590164,-0.18958223162347965,0.38482284505552616,0.5173453199365415,0.5154415653093601,1.0,-0.36467477525118985,0.19830777366472765,0.20999471179270227,0.3333157059756742,0.5795875198307774,-0.23268112109994712,0.24584875727128502,0.34056054997355895,0.34516129032258064,0.7183500793231095,-0.26953992596509785,0.036171337916446326,0.06916975145425701,0.1788471708090957,0.37773664727657325,-0.27054468535166576,0.30602855631940773,0.21544156530936012,0.2374405076679006,0.4504494976203067,-0.2427815970386039,0.06266525647805395,0.11909042834479111,0.14378635642517187,0.263088313061872,-0.12152300370174511
