,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
F8_delta_power,0.6288969158099472,0.41050291747707696,0.38082800777993886,0.2153375937760489,0.24351208669074742,0.6038343984440122,0.4069463739927758,0.29524868018894135,0.16093359266462906,0.2514031675465407,0.6519033064740206,0.4671853292581273,0.4198388441233676,0.30964156710197277,0.19327590997499305,0.7403167546540705,0.5509863851069742,0.367657682689636,0.3370380661294804,0.1701028063350931,0.5938316198944151,0.48791330925257015,0.33659349819394274,0.3370380661294804,0.2927479855515421,0.5772158933036955,0.378160600166713,0.26963045290358434,0.29169213670464017,0.2377882745207002,0.6949152542372882,0.5014726312864685,0.41155876632397886,0.40133370380661293,0.19199777716032232,0.5804945818282856,0.38155043067518757,0.37760489024729094,0.3646012781328147,0.06046123923312031,0.6019449847179772,0.48685746040566824,0.4018338427340928,0.30458460683523203,0.18632953598221727,0.6785773826062795,0.3970547374270631,0.36988052236732427,0.33848291191997776,0.08246735204223396,0.6177827174215059,0.44623506529591556,0.37143651014170603,0.26018338427340926,0.3080300083356488,1.0,0.8415671019727702,0.6028896915809947,0.48063350930814114,0.563878855237566,0.361989441511531,0.459572103362045,0.43912197832731314,0.24367879966657405,0.25796054459572104,0.48352320088913586,0.3709363712142262,0.32475687691025285,0.3189774937482634,0.10313976104473464,0.5326479577660461,0.4314531814392887,0.4180050013892748,0.3782161711586552,0.11497638232842457,0.6771881078077243,0.44723534315087526,0.32036676854681856,0.2911919977771603,0.1279244234509586,0.6192831342039455,0.4385106974159489,0.3540983606557377,0.34087246457349263,0.13009169213670463,0.6509030286190608,0.4404556821339261,0.31225340372325644,0.30680744651292025,0.17554876354542928,0.5856071130869686,0.4071686579605446,0.3441511530980828,0.3269241455959989,0.10552931369824951
F8_theta_power,0.6036676854681856,0.5598777438177271,0.43934426229508194,0.35120866907474296,0.25168102250625174,0.5525423728813559,0.5204223395387607,0.3556543484301195,0.2694081689358155,0.25579327590997497,0.5696026674076132,0.6193387051958877,0.45012503473187,0.4171714365101417,0.23073075854404002,0.6452347874409559,0.684356765768269,0.43389830508474575,0.39166435120866905,0.25818282856348984,0.4894137260350097,0.6089469297026951,0.31225340372325644,0.41694915254237286,0.3305918310641845,0.521311475409836,0.5312031119755488,0.3443734370658516,0.3540427896637955,0.31608780216726867,0.6306196165601556,0.6693525979438733,0.47418727424284524,0.46329535982217285,0.29285912753542653,0.5252570158377327,0.5343706585162545,0.41394831897749373,0.4260627952208947,0.1558210614059461,0.5940539038621839,0.6348985829397055,0.4958599611003056,0.3759377604890247,0.22217282578494027,0.6012781328146708,0.5039177549319256,0.37221450402889694,0.3178105029174771,0.210780772436788,0.5099194220616838,0.5532647957766046,0.46135037510419563,0.36510141706029453,0.29519310919699915,0.8415671019727702,1.0,0.7183662128368992,0.6249513753820506,0.5964434565156989,0.2775215337593776,0.5684356765768269,0.47807724367879967,0.24712420116699083,0.3589886079466518,0.4194498471797722,0.5083078632953598,0.32559044178938595,0.3008613503751042,0.24556821339260906,0.4267852181161434,0.5854959711030842,0.4849680466796332,0.4927479855515421,0.14792998055015283,0.5608224506807447,0.5603778827452071,0.37966101694915255,0.33003612114476244,0.1593776048902473,0.5788830230619617,0.5581550430675187,0.4026118366212837,0.4406223951097527,0.15998888580161155,0.5817171436510141,0.5963323145318143,0.3333703806612948,0.3463184217838288,0.2810780772436788,0.56549041400389,0.5882745207001945,0.36526813003612113,0.3802722978605168,0.2278410669630453
F8_alpha_power,0.42228396776882465,0.42556265629341483,0.6385662684078911,0.32670186162823006,0.15998888580161155,0.31203111975548764,0.37243678799666574,0.5319811058627396,0.24034454015004167,0.18182828563489858,0.4145040288969158,0.529924979160878,0.7598221728257849,0.5579883300916921,-0.02278410669630453,0.45384829119199777,0.5205334815226452,0.6943039733259239,0.5265907196443457,-0.02900805779383162,0.3452625729369269,0.46990830786329535,0.6898582939705473,0.5490969713809392,0.039622117254793,0.33525979438732983,0.36810225062517365,0.5801611558766324,0.4494581828285635,0.02100583495415393,0.4108919144206724,0.4681300361211448,0.6384551264240067,0.5144206724090025,-0.024451236454570716,0.3051403167546541,0.32297860516810223,0.5677132536815782,0.4289524868018894,-0.06112809113642678,0.4077799388719089,0.497026951931092,0.6192831342039455,0.35020839121978325,0.10363989997221451,0.4610725201444846,0.40305640455682135,0.5654348430119478,0.218060572381217,0.20238955265351485,0.4810225062517366,0.4989719366490692,0.6985273687135315,0.4172825784940261,0.18149485968324536,0.6028896915809947,0.7183662128368992,1.0,0.7281467074187274,0.2045012503473187,0.22417338149485969,0.4287857738260628,0.7405390386218395,0.3791608780216727,0.14642956376771327,0.20255626562934148,0.3345929424840233,0.597054737427063,0.32653514865240346,0.0495137538205057,0.28152264517921644,0.42195054181717145,0.743651014170603,0.5109752709085857,-0.020283412058905253,0.4671853292581273,0.4810225062517366,0.7036398999722145,0.3570436232286746,0.025840511253125868,0.3414281744929147,0.47496526813003614,0.6950819672131148,0.5805501528202278,-0.0847457627118644,0.43045290358432897,0.4722978605168102,0.6453459294248403,0.520755765490414,0.02045012503473187,0.2890247290914143,0.3828841344818005,0.5996665740483468,0.436398999722145,-0.026785218116143372
F8_beta_power,0.4621839399833287,0.4351208669074743,0.45268130036121146,0.549597110308419,-0.08996943595443178,0.37265907196443454,0.374659627674354,0.37238121700472354,0.5180327868852459,-0.13453737149208114,0.2985273687135315,0.48068908030008334,0.45534870797443733,0.6110586273964991,-0.17399277577104752,0.446901917199222,0.47435398721867184,0.5091969991664351,0.6652959155320922,-0.1980550152820228,0.3115309808280078,0.4277299249791609,0.3867741039177549,0.5760489024729092,-0.05551542095026396,0.29408168935815504,0.30975270908585717,0.37460405668241176,0.5821617115865518,-0.15971103084190053,0.3928313420394554,0.4659627674353987,0.4261739372047791,0.5574881911642123,-0.0585718255070853,0.3273131425395943,0.39761044734648515,0.43195332036676853,0.5113642678521811,-0.11453181439288691,0.3632675743262017,0.4360655737704918,0.4439010836343429,0.4170047235343151,-0.04612392331203112,0.5019727702139484,0.44962489580439013,0.5332036676854682,0.4605168102250625,0.011058627396499028,0.3035843289802723,0.34270630730758544,0.4685190330647402,0.56926924145596,-0.1918866351764379,0.48063350930814114,0.6249513753820506,0.7281467074187274,1.0,-0.14487357599333148,0.17054737427063074,0.35198666296193387,0.4548485690469575,0.42856348985829396,0.0050569602667407615,0.13214781883856627,0.25151430953042514,0.3168102250625174,0.521311475409836,-0.19149763823284247,0.2306196165601556,0.38727424284523476,0.4979716587941095,0.5756043345373715,-0.13475965545984997,0.3215893303695471,0.3631008613503751,0.525590441789386,0.5455404278966379,-0.25568213392609057,0.36626840789108084,0.3910530702973048,0.41022506251736596,0.6639622117254793,-0.2720755765490414,0.38710752986940816,0.4556821339260906,0.41500416782439564,0.6254515143095304,-0.08335648791330925,0.30241733814948596,0.39605445957210333,0.40505696026674076,0.5231453181439288,-0.0846901917199222
F8_theta_beta_ratio,0.3114754098360656,0.28552375659905527,0.12492358988607946,-0.1180327868852459,0.4846901917199222,0.3118088357877188,0.2777438177271464,0.11631008613503752,-0.1314809669352598,0.5143651014170603,0.3918866351764379,0.29413726035009724,0.13042511808835788,-0.11986662961933871,0.5527646568491248,0.34281744929146984,0.3632675743262017,0.03456515698805224,-0.17438177271464295,0.5883856626840789,0.2923034176160044,0.3575993331480967,0.05684912475687691,-0.034009447068630176,0.54231731036399,0.32747985551542097,0.3144206724090025,0.02945262572936927,-0.14754098360655737,0.58866351764379,0.40105584884690193,0.3748819116421228,0.16054459572103363,0.031119755487635455,0.48958043901083637,0.33103639899972215,0.279244234509586,0.10080577938316199,0.03200889135871075,0.3802167268685746,0.359044178938594,0.35659905529313696,0.1748819116421228,0.0032231175326479576,0.40844679077521534,0.24206724090025006,0.16810225062517367,-0.05362600722422895,-0.06496248958043901,0.2573492636843568,0.3333148096693526,0.34170602945262574,0.13809391497638232,-0.13537093637121422,0.6302306196165601,0.563878855237566,0.5964434565156989,0.2045012503473187,-0.14487357599333148,1.0,0.19560989163656572,0.4003334259516532,0.17938316198944151,-0.11597666018338428,0.48235621005834955,0.35987774381772714,0.3643789941650458,0.08635732147818839,-0.17593776048902474,0.5264795776604613,0.31614337315921087,0.3452070019449847,0.13264795776604613,0.030953042511808835,0.38788552375659907,0.3007502083912198,0.29947207557654903,-0.0405112531258683,-0.15643234231731037,0.48569046957488193,0.3389274798555154,0.2746318421783829,0.07001944984717977,-0.11136426785218116,0.5393720477910531,0.2903584328980272,0.2924701305918311,0.053737149208113365,-0.12136704640177827,0.4682411781050292,0.3874965268130036,0.36710197277021395,0.102695193109197,-0.02539594331758822,0.45801611558766325
T7_delta_power,0.4999722145040289,0.2845790497360378,0.06963045290358433,-0.03989997221450403,0.38588496804667966,0.49619338705195887,0.2956376771325368,0.11403167546540706,0.0032231175326479576,0.27602111697693804,0.5413726035009725,0.2792998055015282,0.16910252848013338,0.07929980550152821,0.30575159766601834,0.5270352875798833,0.2561822728535704,-0.06946373992775771,-0.028341205890525144,0.3209224784662406,0.6515143095304251,0.39316476799110867,0.22133926090580716,0.2744651292025563,0.27268685746040566,0.6763545429285913,0.4406223951097527,0.07729924979160878,0.24134481800500138,0.39983328702417337,0.6272853570436232,0.3288135593220339,0.1622117254792998,0.18066129480411225,0.16660183384273408,0.45268130036121146,0.29146985273687137,0.10591831064184495,0.11758821894970825,0.2478466240622395,0.5716587941094748,0.44184495693248127,0.2315643234231731,0.05262572936926924,0.3931091969991664,0.5410947485412615,0.45395943317588217,0.26612948041122536,0.15965545984995833,0.24162267296471243,0.3232564601278133,0.15815504306751876,0.08324534592942484,-0.03567657682689636,0.19210891914420672,0.361989441511531,0.2775215337593776,0.22417338149485969,0.17054737427063074,0.19560989163656572,1.0,0.6933592664629064,0.37854959711030844,0.17082522923034177,0.5939983328702417,0.43284245623784384,0.35887746596276743,0.2809669352597944,0.23989997221450404,0.21328146707418727,0.6437899416504584,0.4310641844956932,0.31608780216726867,0.21750486246179496,0.23728813559322035,0.506751875520978,0.37882745207001944,0.20878021672686858,0.060683523200889135,0.2341761600444568,0.5708252292303417,0.3133092525701584,0.1252014448457905,0.22372881355932203,0.108085579327591,0.6549597110308419,0.4457349263684357,0.18049458182828562,0.2566824117810503,0.17938316198944151,0.5310919699916643,0.31614337315921087,0.21594887468741317,0.12136704640177827,0.18899694359544317
T7_theta_power,0.5771603223117533,0.5558766323978883,0.31103084190052793,0.16454570714087247,0.4675743262017227,0.5230897471519866,0.5527090858571826,0.35876632397888303,0.1884968046679633,0.3898305084745763,0.6726868574604057,0.711308696860239,0.46635176437899417,0.3282022784106696,0.4015559877743818,0.601333703806613,0.7014170602945262,0.25379272020005555,0.20144484579049737,0.4785773826062795,0.6481800500138928,0.8051681022506252,0.41394831897749373,0.490302861906085,0.4702973048068908,0.5901639344262295,0.7121978327313142,0.2018338427340928,0.35726590719644347,0.5314809669352598,0.7123645457071409,0.7210891914420673,0.4185607113086969,0.4670741872742428,0.34348430119477635,0.5740483467629898,0.6663517643789941,0.4173381494859683,0.4063906640733537,0.3413170325090303,0.6465684912475688,0.701083634342873,0.4724090025006946,0.3036398999722145,0.36382328424562377,0.5587107529869408,0.5887746596276744,0.3621005834954154,0.2872464573492637,0.2657960544595721,0.3390386218393998,0.5284801333703807,0.398110586273965,0.18771881078077243,0.33931647679911087,0.459572103362045,0.5684356765768269,0.4287857738260628,0.35198666296193387,0.4003334259516532,0.6933592664629064,1.0,0.6302861906085023,0.3828285634898583,0.6419560989163656,0.4549597110308419,0.6208391219783274,0.38682967490969716,0.2786329535982217,0.35537649347040845,0.6469574881911642,0.7592108919144207,0.5380383439844402,0.3883300916921367,0.4065573770491803,0.4650180605723812,0.6298971936649069,0.34176160044456794,0.17610447346485134,0.3101417060294526,0.5718810780772436,0.5884412336760211,0.3696582383995554,0.4127257571547652,0.21505973881633786,0.5668796888024451,0.7342039455404279,0.4185607113086969,0.4143928869130314,0.31742150597388163,0.6946929702695193,0.7567657682689636,0.4461239233120311,0.42122811892192275,0.34726312864684633
T7_alpha_power,0.3882745207001945,0.412670186162823,0.6246735204223396,0.24162267296471243,0.2313976104473465,0.33520422339538763,0.3941094748541262,0.5429285912753543,0.1737149208113365,0.24206724090025006,0.574381772714643,0.6411781050291747,0.845012503473187,0.6195054181717143,0.00477910530702973,0.4414003889969436,0.5440955821061406,0.6672964712420116,0.5093637121422617,0.039288691303139764,0.5030841900527925,0.6149485968324535,0.8195054181717144,0.6957488191164213,0.026118366212836898,0.31414281744929146,0.44667963323145315,0.5313142539594332,0.4998610725201445,0.07157543762156154,0.43189774937482633,0.5116421228118921,0.6830786329535983,0.5830508474576271,-0.06346207279799944,0.3613225896082245,0.38588496804667966,0.6761322589608224,0.535593220338983,-0.07185329258127257,0.42767435398721865,0.5105862739649902,0.6715754376215616,0.3801055848846902,0.08118921922756321,0.4296749096971381,0.43262017227007504,0.5544317866073909,0.22945262572936928,0.17543762156154488,0.42950819672131146,0.5469297026951931,0.7516532370102806,0.43373159210891915,0.16354542928591276,0.43912197832731314,0.47807724367879967,0.7405390386218395,0.4548485690469575,0.17938316198944151,0.37854959711030844,0.6302861906085023,1.0,0.6003889969435955,0.17449291469852737,0.17043623228674631,0.31753264795776603,0.6650180605723812,0.3343706585162545,0.028452347874409558,0.3991108641289247,0.5005834954153932,0.8283967768824674,0.47724367879966656,0.07079744373437066,0.4277299249791609,0.49852736871353154,0.6624617949430397,0.2840233398166157,0.09758266185051404,0.3209224784662406,0.45262572936926926,0.7446512920255627,0.6198388441233676,-0.18782995276465686,0.3244234509585996,0.44190052792442347,0.6546818560711308,0.5631008613503751,-0.05568213392609058,0.36510141706029453,0.4429008057793832,0.7523756599055293,0.5674909697138094,-0.11725479299805501
T7_beta_power,0.3308141150319533,0.31097527090858573,0.441511530980828,0.38060572381217006,-0.12647957766046125,0.18727424284523478,0.2342873020283412,0.3232008891358711,0.29597110308419006,-0.11642122811892193,0.3576549041400389,0.4988607946651848,0.5375937760489025,0.6960266740761323,-0.3116976938038344,0.2966935259794387,0.419672131147541,0.499194220616838,0.6399555432064462,-0.2494026118366213,0.3577104751319811,0.44634620727979996,0.5737704918032787,0.720200055570992,-0.21305918310641844,0.26351764378994164,0.3760489024729091,0.45379272020005557,0.6514587385384829,-0.17871631008613503,0.2764656849124757,0.3462072797999444,0.41750486246179497,0.6406779661016949,-0.3667129758266185,0.34153931647679914,0.3167546540705752,0.5044178938594054,0.6913031397610447,-0.3343150875243123,0.2270630730758544,0.2553487079744373,0.398110586273965,0.5593776048902472,-0.33620450125034734,0.2574604056682412,0.23578771881078078,0.35743262017227007,0.41894970825229233,-0.15621005834954155,0.34481800500138926,0.4226729647124201,0.5391497638232843,0.5221450402889691,-0.11869963878855237,0.24367879966657405,0.24712420116699083,0.3791608780216727,0.42856348985829396,-0.11597666018338428,0.17082522923034177,0.3828285634898583,0.6003889969435955,1.0,-0.37021394831897747,0.17871631008613503,0.24362322867463185,0.5244234509585997,0.6113920533481523,-0.1954431786607391,0.26235065295915533,0.2860238955265351,0.4297304806890803,0.4018338427340928,-0.16237843845512642,0.21322589608224507,0.22572936926924145,0.3070297304806891,0.30047235343150874,-0.11030841900527924,0.20572381217004723,0.33309252570158376,0.4895248680188941,0.6420116699083078,-0.39344262295081966,0.18066129480411225,0.21689358155043068,0.36182272853570435,0.5431508752431231,-0.3155876632397888,0.2287302028341206,0.3282022784106696,0.5475409836065573,0.6766323978883023,-0.34253959433175885
T7_theta_beta_ratio,0.3325923867741039,0.3091969991664351,-0.05640455682133926,-0.15004167824395664,0.601333703806613,0.38955265351486523,0.3706029452625729,0.09591553209224785,-0.058071686579605444,0.5103639899972214,0.3784940261183662,0.25384829119199775,0.026173937204779105,-0.23895526535148653,0.6909141428174493,0.38505140316754655,0.3200333425951653,-0.1413726035009725,-0.31414281744929146,0.7168102250625173,0.3641011392053348,0.38338427340928033,-0.04262295081967213,-0.1062517365934982,0.6606835232008892,0.4133926090580717,0.3764378994165046,-0.14342873020283411,-0.1790497360377883,0.7078632953598222,0.4594053903862184,0.37760489024729094,0.029119199777716032,-0.11425395943317589,0.652014448457905,0.33114754098360655,0.3577104751319811,0.021061405946096137,-0.194609613781606,0.6509030286190608,0.46229508196721314,0.49602667407613227,0.1809947207557655,-0.19494303973325924,0.7039177549319255,0.36387885523756597,0.4187829952764657,0.07907752153375938,-0.13353709363712143,0.5244790219505419,0.09502639622117255,0.15787718810780774,-0.03584328980272298,-0.23195332036676855,0.4251736593498194,0.25796054459572104,0.3589886079466518,0.14642956376771327,0.0050569602667407615,0.48235621005834955,0.5939983328702417,0.6419560989163656,0.17449291469852737,-0.37021394831897747,1.0,0.2986385106974159,0.35859961100305643,0.004556821339260906,-0.2099472075576549,0.5137538205056961,0.4335093081411503,0.49519310919699916,0.18393998332870243,0.06207279799944429,0.5686579605445957,0.3029174770769658,0.43273131425395944,0.12653514865240345,-0.13559322033898305,0.47735482078355096,0.40138927479855513,0.28130036121144764,-0.041567101972770214,-0.1262017227007502,0.567379827729925,0.4257849402611837,0.5035843289802723,0.06535148652403446,-0.08196721311475409,0.6001667129758266,0.47713253681578216,0.3980550152820228,0.0009447068630175048,-0.17165879410947485,0.6168935815504307
T8_delta_power,0.5581550430675187,0.4566268407891081,0.20422339538760767,0.1620450125034732,0.42839677688246736,0.42539594331758823,0.3525423728813559,0.11386496248958045,0.010836343428730202,0.4385106974159489,0.5424840233398166,0.3039177549319255,0.10208391219783274,-0.008446790775215337,0.4057793831619894,0.5409280355654349,0.41033620450125036,-0.009780494581828286,-0.02784106696304529,0.4702973048068908,0.621561544873576,0.4277854959711031,0.03934426229508197,0.1308141150319533,0.44856904695748817,0.6635176437899416,0.39961100305640457,0.033842734092803556,0.12447902195054182,0.4725201444845791,0.6654626285079188,0.46157265907196443,0.15859961100305642,0.1811614337315921,0.37249235898860794,0.5039733259238678,0.3548207835509864,0.09408168935815504,0.15643234231731037,0.32108919144206727,0.6748541261461517,0.5360377882745208,0.3168657960544596,0.2325646012781328,0.28130036121144764,0.5545429285912754,0.41583773270352875,0.14587385384829119,0.19399833287024174,0.21961656015559877,0.44623506529591556,0.3794943039733259,0.13998332870241734,0.13453737149208114,0.3165323701028063,0.48352320088913586,0.4194498471797722,0.20255626562934148,0.13214781883856627,0.35987774381772714,0.43284245623784384,0.4549597110308419,0.17043623228674631,0.17871631008613503,0.2986385106974159,1.0,0.8126146151708808,0.4180050013892748,0.2658516254515143,0.5872186718532926,0.6191719922200611,0.486524034454015,0.25179216449013614,0.19333148096693525,0.31392053348152266,0.6027229786051681,0.5397610447346485,0.21578216171158654,0.205390386218394,0.3100861350375104,0.6232842456237844,0.4439566546262851,0.15098638510697415,0.18049458182828562,0.282745207001945,0.567657682689636,0.3764378994165046,0.10780772436787997,0.13003612114476243,0.2081689358155043,0.6157821617115865,0.4873575993331481,0.17088080022228397,0.1693803834398444,0.30464017782717423
T8_theta_power,0.49196999166435124,0.5515976660183384,0.3317588218949708,0.270352875798833,0.42756321200333425,0.38338427340928033,0.47952208946929703,0.25568213392609057,0.10369547096415671,0.44984717977215893,0.511864406779661,0.5349263684356765,0.26635176437899416,0.15120866907474298,0.42856348985829396,0.4969158099472076,0.6531258682967491,0.2125034731869964,0.14170602945262573,0.4982495137538205,0.46990830786329535,0.6376771325368158,0.167379827729925,0.30308419005279247,0.4691303139761045,0.5900527924423451,0.6835787718810781,0.2881911642122812,0.32475687691025285,0.5631008613503751,0.6265073631564323,0.6385662684078911,0.3071964434565157,0.3187552097804946,0.3919977771603223,0.5054181717143651,0.5737704918032787,0.28424562378438456,0.28880244512364545,0.38621839399833285,0.6206168380105584,0.6308974715198666,0.3911642122811892,0.3040288969158099,0.2621283689913865,0.5137538205056961,0.5027507641011392,0.21411503195332038,0.16965823839955543,0.29686023895526537,0.2625729369269241,0.44473464851347594,0.28946929702695195,0.2378994165045846,0.26640733537093636,0.3709363712142262,0.5083078632953598,0.3345929424840233,0.25151430953042514,0.3643789941650458,0.35887746596276743,0.6208391219783274,0.31753264795776603,0.24362322867463185,0.35859961100305643,0.8126146151708808,1.0,0.5931091969991664,0.37660461239233123,0.657126979716588,0.5520978049458183,0.6386218393998333,0.3855515420950264,0.1891636565712698,0.42411781050291747,0.49235898860794663,0.6984717977215893,0.31297582661850515,0.180050013892748,0.4080577938316199,0.574381772714643,0.6615726590719644,0.3604334537371492,0.35871075298694083,0.30686301750486245,0.5217004723534315,0.6278410669630453,0.2998610725201445,0.2694637399277577,0.3219783273131425,0.6480689080300084,0.7046401778271743,0.3285357043623229,0.2999722145040289,0.3891636565712698
T8_alpha_power,0.3207001944984718,0.3053626007224229,0.5912753542650736,0.210780772436788,0.18238399555432064,0.1847735482078355,0.2792998055015282,0.45295915532092246,0.051458738538482915,0.2521811614337316,0.4122811892192276,0.4183939983328702,0.6581272575715477,0.4100583495415393,-0.007279799944429008,0.3991664351208669,0.47174215059738817,0.6570158377327036,0.46007224228952487,0.015170880800222284,0.3919977771603223,0.45368157821617117,0.663350930814115,0.5041400388996944,0.031119755487635455,0.4352875798833009,0.5149208113364824,0.739094192831342,0.5768268963601,0.12720200055570993,0.3706585162545151,0.3604890247290914,0.5579883300916921,0.424784662406224,-0.07318699638788552,0.40944706863017505,0.3186996387885524,0.6564045568213392,0.45929424840233396,-0.07185329258127257,0.34059460961378163,0.34609613781606,0.43817727146429564,0.212392331203112,0.07702139483189775,0.36693525979438735,0.308363434287302,0.4491803278688525,0.1072520144484579,0.15904417893859404,0.30747429841622675,0.3729369269241456,0.5612670186162823,0.335037510419561,0.0882467352042234,0.32475687691025285,0.32559044178938595,0.597054737427063,0.3168102250625174,0.08635732147818839,0.2809669352597944,0.38682967490969716,0.6650180605723812,0.5244234509585997,0.004556821339260906,0.4180050013892748,0.5931091969991664,1.0,0.5163656571269797,0.21428174492914698,0.33409280355654347,0.28791330925257014,0.588941372603501,0.17866073909419283,0.09441511530980828,0.45618227285357044,0.5011392053348153,0.6254515143095304,0.23078632953598222,0.19127535426507364,0.3465407057515977,0.47785495971103087,0.7350930814115032,0.49941650458460685,-0.04128924701305918,0.4332870241733815,0.4017782717421506,0.6429008057793831,0.49836065573770494,-0.0675743262017227,0.29302584051125313,0.31742150597388163,0.627507641011392,0.41689358155043066,-0.11653237010280633
T8_beta_power,0.36382328424562377,0.26535148652403445,0.32914698527368713,0.3240344540150042,-0.08669074742984162,0.3156988052236732,0.27885523756599057,0.26879688802445123,0.40511253125868296,-0.23928869130313976,0.35748819116421227,0.4544040011114198,0.3750486246179494,0.5288135593220339,-0.1595443178660739,0.3886079466518477,0.40200055570991944,0.4143373159210892,0.6027785495971103,-0.21767157543762156,0.32358988607946654,0.3888858016115588,0.3414837454848569,0.566046123923312,-0.16176715754376217,0.3917199222006113,0.38960822450680743,0.4683523200889136,0.7211447624340095,-0.18299527646568492,0.39127535426507365,0.30464017782717423,0.2669074742984162,0.45351486524034457,-0.2044456793553765,0.4215059738816338,0.3360377882745207,0.407001944984718,0.5687691025284801,-0.24706863017504863,0.28318977493748265,0.20694637399277577,0.1701028063350931,0.38071686579605446,-0.2026674076132259,0.42022784106696304,0.24912475687691024,0.3522645179216449,0.4514587385384829,-0.2017782717421506,0.2743539872186719,0.2565712697971659,0.36549041400389,0.4620172270075021,-0.18621839399833287,0.3189774937482634,0.3008613503751042,0.32653514865240346,0.521311475409836,-0.17593776048902474,0.23989997221450404,0.2786329535982217,0.3343706585162545,0.6113920533481523,-0.2099472075576549,0.2658516254515143,0.37660461239233123,0.5163656571269797,1.0,-0.36787996665740486,0.29936093359266464,0.19772158933036954,0.2351208669074743,0.2901361489302584,-0.13937204779105308,0.3570436232286746,0.29941650458460684,0.29519310919699915,0.44445679355376494,-0.23984440122256181,0.31314253959433175,0.33403723256460127,0.3253681578216171,0.5195887746596277,-0.2797999444290081,0.3687691025284801,0.31292025562656295,0.3578771881078077,0.5841622672964712,-0.26090580716865797,0.2709641567101973,0.3135871075298694,0.4173937204779105,0.5306474020561267,-0.21028063350930815
T8_theta_beta_ratio,0.201889413726035,0.33181439288691306,0.04517921644901361,0.03584328980272298,0.47168657960544597,0.1152542372881356,0.2225062517365935,-0.0025006946373992774,-0.26879688802445123,0.6368435676576827,0.1865518199499861,0.13459294248402334,-0.08057793831619894,-0.2618505140316755,0.5519310919699917,0.15432064462350653,0.25696026674076133,-0.1568213392609058,-0.3487635454292859,0.6675743262017227,0.19222006112809115,0.2745762711864407,-0.1413726035009725,-0.16326757432620173,0.6266185051403168,0.2755765490414004,0.35754376215615447,-0.02117254792998055,-0.20238955265351485,0.7195332036676855,0.2512920255626563,0.30658516254515145,-0.0042789663795498745,-0.11430953042511809,0.5450402889691581,0.14098360655737704,0.2452347874409558,-0.06507363156432343,-0.17043623228674631,0.5604334537371493,0.3846624062239511,0.4438455126424007,0.20494581828285635,-0.0784106696304529,0.4980272297860517,0.11553209224784662,0.2764101139205335,-0.11514309530425118,-0.2619060850236177,0.5219227563212003,0.05957210336204501,0.22395109752709086,-0.00405668241178105,-0.12559044178938594,0.4101139205334815,0.10313976104473464,0.24556821339260906,0.0495137538205057,-0.19149763823284247,0.5264795776604613,0.21328146707418727,0.35537649347040845,0.028452347874409558,-0.1954431786607391,0.5137538205056961,0.5872186718532926,0.657126979716588,0.21428174492914698,-0.36787996665740486,1.0,0.28752431230897474,0.4063906640733537,0.1540427896637955,-0.10930814115031953,0.5383161989441512,0.1884968046679633,0.43061961656015557,0.04540150041678244,-0.2313976104473465,0.6363434287302029,0.290025006946374,0.3343150875243123,0.035898860794665186,-0.10930814115031953,0.5652681300361212,0.19322033898305085,0.32270075020839123,-0.04345651569880522,-0.20794665184773548,0.513198110586274,0.36526813003612113,0.37660461239233123,-0.05418171714365101,-0.15982217282578495,0.5206446235065296
